,user_id,registered_time,country_code,SKU,AddedTime,Price,CurrencyISO,PriceUSD
200,6089436,2023-01-19 19:54:51.664072+01:00,US,coin_pack_1,2023-01-24 04:08:40.683787+00:00,0.99,USD,0.99
201,6004378,2023-01-12 06:14:13.229554+01:00,US,bundle_pack_1,2023-01-15 12:37:57.300485+00:00,1.49,USD,1.49
202,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-01-18 01:08:56.976247+00:00,6.99,USD,6.99
203,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-01-18 01:17:29.406077+00:00,6.99,USD,6.99
204,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_1,2023-01-24 23:04:58.939259+00:00,1.99,USD,1.99
205,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-01-30 21:11:05.974659+00:00,6.99,USD,6.99
206,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-01-30 21:12:41.841894+00:00,6.99,USD,6.99
207,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-02-08 23:17:00.653787+00:00,6.99,USD,6.99
208,6070644,2023-01-18 00:57:04.108361+01:00,US,bundle_pack_2,2023-02-08 23:25:40.070503+00:00,6.99,USD,6.99
209,3600644,2022-02-22 21:13:47.081093+01:00,CA,bundle_pack_2,2023-01-03 21:31:58.221380+00:00,3.99,CAD,2.9054103254933374
210,3600644,2022-02-22 21:13:47.081093+01:00,CA,bundle_pack_1,2023-01-17 00:31:12.562866+00:00,1.99,CAD,1.4490642976771282
211,5951192,2023-01-05 15:49:59.661257+01:00,US,personal_offer_low_coin,2023-01-30 01:22:07.914320+00:00,4.99,USD,4.99
212,5951192,2023-01-05 15:49:59.661257+01:00,US,bundle_pack_2,2023-01-30 01:43:18.931133+00:00,6.99,USD,6.99
213,5951192,2023-01-05 15:49:59.661257+01:00,US,bundle_pack_2,2023-02-02 01:41:10.676710+00:00,6.99,USD,6.99
214,6265530,2023-02-07 22:08:31.914171+01:00,US,coin_pack_3,2023-02-09 23:33:12.013613+00:00,7.99,USD,7.99
215,6265530,2023-02-07 22:08:31.914171+01:00,US,bundle_pack_3,2023-02-09 21:14:02.678023+00:00,6.49,USD,6.49
216,6265530,2023-02-07 22:08:31.914171+01:00,US,bundle_pack_2,2023-02-08 23:31:27.181868+00:00,2.99,USD,2.99
217,4998448,2022-08-31 03:17:20.090414+02:00,GB,bundle_pack_1,2023-01-06 01:36:01.986276+00:00,1.79,GBP,2.1652352727712594
218,4998448,2022-08-31 03:17:20.090414+02:00,GB,coin_pack_1,2023-01-14 21:08:28.805720+00:00,0.89,GBP,1.0765694931655982
219,5906140,2022-12-31 04:37:41.499106+01:00,US,personal_offer_low_coin,2023-01-11 05:20:12.007850+00:00,3.99,USD,3.99
220,5906140,2022-12-31 04:37:41.499106+01:00,US,piggy_bank,2023-01-12 12:22:10.035325+00:00,1.49,USD,1.49
221,4020042,2022-04-22 06:23:42.955816+02:00,GB,coin_pack_1,2023-02-07 00:14:18.262070+00:00,0.69,GBP,0.8346437643643401
222,3778252,2022-03-22 02:29:06.239450+01:00,US,bundle_pack_3,2023-02-11 21:49:26.432274+00:00,6.49,USD,6.49
223,6081669,2023-01-19 02:27:41.315017+01:00,US,golden_ticket_season_pass,2023-02-03 01:27:49.541415+00:00,9.99,USD,9.99
224,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-17 03:25:56.435487+00:00,0.99,USD,0.99
225,6049933,2023-01-16 05:37:06.832510+01:00,US,bundle_pack_1,2023-01-18 01:09:11.542547+00:00,1.99,USD,1.99
226,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-18 01:14:07.697208+00:00,0.99,USD,0.99
227,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-18 02:07:28.767999+00:00,0.99,USD,0.99
228,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-18 21:52:36.593545+00:00,0.99,USD,0.99
229,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-19 04:12:44.205578+00:00,0.99,USD,0.99
230,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-19 21:58:17.970154+00:00,0.99,USD,0.99
231,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-19 21:59:15.348604+00:00,0.99,USD,0.99
232,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-20 01:28:55.696359+00:00,0.99,USD,0.99
233,6049933,2023-01-16 05:37:06.832510+01:00,US,bundle_pack_1,2023-01-20 03:55:17.109190+00:00,1.99,USD,1.99
234,6049933,2023-01-16 05:37:06.832510+01:00,US,bundle_pack_1,2023-01-20 04:32:49.921254+00:00,1.99,USD,1.99
235,6049933,2023-01-16 05:37:06.832510+01:00,US,coin_pack_1,2023-01-20 04:40:09.113641+00:00,0.99,USD,0.99
236,6258034,2023-02-06 23:01:58.437848+01:00,US,coin_pack_1,2023-02-12 01:10:28.836164+00:00,0.99,USD,0.99
237,6258034,2023-02-06 23:01:58.437848+01:00,US,coin_pack_1,2023-02-09 22:43:28.301004+00:00,0.99,USD,0.99
238,6258034,2023-02-06 23:01:58.437848+01:00,US,personal_offer_starter_pack,2023-02-08 23:47:48.100026+00:00,1.99,USD,1.99
239,4995172,2022-08-30 17:42:33.534424+02:00,US,bundle_pack_1,2023-01-30 18:11:39.554858+00:00,1.49,USD,1.49
240,4995172,2022-08-30 17:42:33.534424+02:00,US,bundle_pack_1,2023-02-07 15:45:02.598385+00:00,1.49,USD,1.49
241,4995172,2022-08-30 17:42:33.534424+02:00,US,coin_pack_1,2023-02-07 15:41:03.200326+00:00,0.99,USD,0.99
242,4995172,2022-08-30 17:42:33.534424+02:00,US,coin_pack_1,2023-01-23 21:12:24.916624+00:00,0.99,USD,0.99
243,4948919,2022-08-25 03:00:01.463759+02:00,US,bundle_pack_1,2023-01-12 02:15:18.598538+00:00,1.49,USD,1.49
244,4948919,2022-08-25 03:00:01.463759+02:00,US,bundle_pack_2,2023-02-04 02:25:47.336476+00:00,2.99,USD,2.99
245,4948919,2022-08-25 03:00:01.463759+02:00,US,bundle_pack_1,2023-02-04 02:40:09.610369+00:00,1.49,USD,1.49
246,4948919,2022-08-25 03:00:01.463759+02:00,US,bundle_pack_1,2023-01-05 01:25:20.498470+00:00,1.49,USD,1.49
247,4948919,2022-08-25 03:00:01.463759+02:00,US,bundle_pack_1,2023-02-04 02:41:25.681716+00:00,1.49,USD,1.49
248,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_2,2023-01-27 01:26:44.734518+00:00,6.99,CAD,5.0899293672176515
249,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-27 21:08:54.092079+00:00,1.39,CAD,1.0121604893322653
250,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-28 01:43:56.749330+00:00,1.39,CAD,1.0121604893322653
251,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-30 03:58:57.214848+00:00,1.39,CAD,1.0121604893322653
252,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-30 19:29:00.952581+00:00,1.39,CAD,1.0121604893322653
253,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-30 19:33:43.805866+00:00,1.39,CAD,1.0121604893322653
254,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-30 19:34:39.104220+00:00,1.39,CAD,1.0121604893322653
255,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-30 23:50:32.566383+00:00,1.39,CAD,1.0121604893322653
256,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-31 18:25:20.110813+00:00,1.39,CAD,1.0121604893322653
257,6161605,2023-01-27 00:43:54.789175+01:00,CA,coin_pack_1,2023-01-31 23:55:32.916246+00:00,1.39,CAD,1.0121604893322653
258,6048754,2023-01-15 21:52:19.844015+01:00,US,bundle_pack_1,2023-01-21 22:22:52.818210+00:00,1.99,USD,1.99
259,6060974,2023-01-17 09:31:16.370606+01:00,US,personal_offer_starter_pack,2023-01-18 03:26:43.018430+00:00,1.99,USD,1.99
260,6060974,2023-01-17 09:31:16.370606+01:00,US,golden_ticket_season_pass,2023-01-19 02:46:00.177728+00:00,9.99,USD,9.99
261,6060974,2023-01-17 09:31:16.370606+01:00,US,personal_offer_low_coin,2023-01-21 05:16:46.293019+00:00,3.99,USD,3.99
262,6136674,2023-01-25 01:13:35.819746+01:00,US,personal_offer_starter_pack,2023-01-25 18:16:39.856906+00:00,3.99,USD,3.99
263,6136674,2023-01-25 01:13:35.819746+01:00,US,bundle_pack_1,2023-01-26 00:02:56.541340+00:00,1.99,USD,1.99
264,6136674,2023-01-25 01:13:35.819746+01:00,US,personal_offer_low_coin,2023-01-27 23:25:48.980740+00:00,4.99,USD,4.99
265,6136674,2023-01-25 01:13:35.819746+01:00,US,bundle_pack_3,2023-02-06 14:52:58.218612+00:00,15.99,USD,15.99
266,6136674,2023-01-25 01:13:35.819746+01:00,US,golden_ticket_season_pass,2023-02-06 14:56:18.047104+00:00,9.99,USD,9.99
267,6136674,2023-01-25 01:13:35.819746+01:00,US,personal_offer_low_coin,2023-02-06 21:31:45.864812+00:00,4.99,USD,4.99
268,6136674,2023-01-25 01:13:35.819746+01:00,US,bundle_pack_2,2023-02-06 22:33:19.727442+00:00,6.99,USD,6.99
269,6136674,2023-01-25 01:13:35.819746+01:00,US,bundle_pack_2,2023-02-08 22:48:02.839757+00:00,6.99,USD,6.99
270,6136674,2023-01-25 01:13:35.819746+01:00,US,bundle_pack_3,2023-02-09 21:16:00.425707+00:00,15.99,USD,15.99
271,6136674,2023-01-25 01:13:35.819746+01:00,US,coin_pack_3,2023-02-09 22:52:11.618416+00:00,9.99,USD,9.99
272,5594266,2022-11-12 22:48:03.868965+01:00,US,piggy_bank,2023-02-06 23:42:31.148104+00:00,1.49,USD,1.49
273,5594266,2022-11-12 22:48:03.868965+01:00,US,piggy_bank,2023-01-03 05:35:50.856865+00:00,1.49,USD,1.49
274,5995424,2023-01-11 07:58:22.634512+01:00,PL,coin_pack_1,2023-01-11 07:30:59.862793+00:00,0.99,USD,0.99
275,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 06:56:14.022895+00:00,0.99,USD,0.99
276,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:07:17.056300+00:00,0.99,USD,0.99
277,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:12:16.845178+00:00,0.99,USD,0.99
278,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:18:16.959946+00:00,0.99,USD,0.99
279,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:20:19.191677+00:00,0.99,USD,0.99
280,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:25:23.068453+00:00,0.99,USD,0.99
281,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:33:39.654984+00:00,0.99,USD,0.99
282,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:34:07.593795+00:00,0.99,USD,0.99
283,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:34:39.659547+00:00,0.99,USD,0.99
284,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:36:39.043981+00:00,0.99,USD,0.99
285,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:37:18.227895+00:00,0.99,USD,0.99
286,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:42:25.807400+00:00,0.99,USD,0.99
287,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:50:01.866215+00:00,0.99,USD,0.99
288,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-11 23:57:03.844348+00:00,0.99,USD,0.99
289,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:20:26.880333+00:00,0.99,USD,0.99
290,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:39:18.111136+00:00,0.99,USD,0.99
291,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:41:59.183886+00:00,0.99,USD,0.99
292,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:45:05.627043+00:00,0.99,USD,0.99
293,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:51:15.483296+00:00,0.99,USD,0.99
294,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:53:50.877344+00:00,0.99,USD,0.99
295,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:57:08.864980+00:00,0.99,USD,0.99
296,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 00:59:34.646206+00:00,0.99,USD,0.99
297,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 01:06:09.402765+00:00,0.99,USD,0.99
298,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 01:16:56.678827+00:00,0.99,USD,0.99
299,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 01:26:01.567958+00:00,0.99,USD,0.99
300,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 01:28:34.002719+00:00,0.99,USD,0.99
301,6294656,2023-02-11 05:01:06.784497+01:00,US,coin_pack_1,2023-02-12 01:50:53.597114+00:00,0.99,USD,0.99
302,4779701,2022-08-07 10:29:14.246390+02:00,AU,golden_ticket_season_pass,2023-01-11 07:31:25.991350+00:00,14.99,AUD,9.975377653556931
303,4779701,2022-08-07 10:29:14.246390+02:00,AU,bundle_pack_2,2023-01-11 07:32:24.284644+00:00,10.99,AUD,7.313502362414321
304,5945401,2023-01-04 21:24:07.771784+01:00,US,personal_offer_starter_pack,2023-01-05 04:36:34.503948+00:00,3.99,USD,3.99
305,5945401,2023-01-04 21:24:07.771784+01:00,US,golden_ticket_season_pass,2023-01-05 04:38:21.132776+00:00,9.99,USD,9.99
306,5131647,2022-09-17 03:25:29.657042+02:00,US,personal_offer_low_coin,2023-01-05 18:13:22.012772+00:00,4.99,USD,4.99
307,5131647,2022-09-17 03:25:29.657042+02:00,US,bundle_pack_1,2023-01-07 02:00:51.468540+00:00,1.99,USD,1.99
308,5131647,2022-09-17 03:25:29.657042+02:00,US,bundle_pack_1,2023-01-29 15:10:50.844871+00:00,1.99,USD,1.99
309,5946433,2023-01-05 03:27:39.749496+01:00,US,personal_offer_starter_pack,2023-01-05 20:48:37.862484+00:00,1.99,USD,1.99
310,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_3,2023-01-29 00:45:36.942039+00:00,6.49,USD,6.49
311,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_1,2023-01-29 01:15:23.140868+00:00,1.49,USD,1.49
312,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_4,2023-01-29 18:11:19.351695+00:00,12.99,USD,12.99
313,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_4,2023-01-16 20:13:31.559607+00:00,12.99,USD,12.99
314,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-02-01 18:45:07.872718+00:00,2.99,USD,2.99
315,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_5,2023-01-29 19:15:57.668440+00:00,23.99,USD,23.99
316,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-29 01:09:24.819538+00:00,2.99,USD,2.99
317,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-17 00:28:30.210728+00:00,2.99,USD,2.99
318,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_3,2023-01-29 22:11:06.158287+00:00,7.99,USD,7.99
319,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_3,2023-02-08 22:52:57.939528+00:00,7.99,USD,7.99
320,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-16 22:32:37.877590+00:00,2.99,USD,2.99
321,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_1,2023-02-06 22:53:17.859013+00:00,1.49,USD,1.49
322,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_2,2023-01-29 21:30:54.437241+00:00,2.99,USD,2.99
323,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-16 21:39:57.916647+00:00,2.99,USD,2.99
324,6029577,2023-01-14 03:31:57.876848+01:00,US,golden_ticket_season_pass,2023-02-01 17:35:18.198012+00:00,9.99,USD,9.99
325,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-19 22:40:25.550472+00:00,2.99,USD,2.99
326,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-21 18:54:53.253529+00:00,2.99,USD,2.99
327,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_3,2023-01-29 22:41:29.914082+00:00,7.99,USD,7.99
328,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_3,2023-02-06 23:16:16.589759+00:00,6.49,USD,6.49
329,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-01-27 21:42:18.624737+00:00,2.99,USD,2.99
330,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_3,2023-01-30 18:08:19.787157+00:00,7.99,USD,7.99
331,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-02-06 22:47:44.235202+00:00,2.99,USD,2.99
332,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_2,2023-02-01 22:55:20.994020+00:00,2.99,USD,2.99
333,6029577,2023-01-14 03:31:57.876848+01:00,US,coin_pack_2,2023-02-08 23:16:02.159384+00:00,2.99,USD,2.99
334,6029577,2023-01-14 03:31:57.876848+01:00,US,bundle_pack_2,2023-02-02 21:03:18.312620+00:00,2.99,USD,2.99
335,5889818,2022-12-29 05:07:32.662667+01:00,US,bundle_pack_1,2023-01-01 05:01:40.574618+00:00,1.99,USD,1.99
336,5889818,2022-12-29 05:07:32.662667+01:00,US,bundle_pack_1,2023-01-02 02:20:53.985300+00:00,1.99,USD,1.99
337,6097627,2023-01-20 16:33:04.605039+01:00,US,bundle_pack_2,2023-01-20 17:31:54.930716+00:00,2.99,USD,2.99
338,6097627,2023-01-20 16:33:04.605039+01:00,US,bundle_pack_2,2023-01-20 17:35:22.619921+00:00,2.99,USD,2.99
339,6102514,2023-01-21 05:48:19.887427+01:00,GB,bundle_pack_1,2023-01-21 05:27:31.653481+00:00,1.79,GBP,2.1652352727712594
340,6212165,2023-02-02 02:14:49.379076+01:00,US,personal_offer_starter_pack,2023-02-02 21:08:51.682799+00:00,3.99,USD,3.99
341,6212165,2023-02-02 02:14:49.379076+01:00,US,personal_offer_low_coin,2023-02-04 03:53:02.479019+00:00,4.99,USD,4.99
342,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_2,2023-01-14 01:31:55.869447+00:00,6.99,USD,6.99
343,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_3,2023-01-16 11:51:35.682359+00:00,15.99,USD,15.99
344,6003692,2023-01-12 01:21:09.179941+01:00,US,coin_pack_3,2023-01-17 01:39:32.275790+00:00,9.99,USD,9.99
345,6003692,2023-01-12 01:21:09.179941+01:00,US,personal_offer_starter_big_bundle,2023-01-17 01:42:39.556779+00:00,7.99,USD,7.99
346,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_3,2023-01-18 00:42:43.797581+00:00,15.99,USD,15.99
347,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_2,2023-01-18 01:14:08.630026+00:00,6.99,USD,6.99
348,6003692,2023-01-12 01:21:09.179941+01:00,US,coin_pack_1,2023-01-18 01:19:42.685125+00:00,0.99,USD,0.99
349,6003692,2023-01-12 01:21:09.179941+01:00,US,personal_offer_low_coin,2023-01-18 23:36:31.991615+00:00,4.99,USD,4.99
350,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_3,2023-01-19 17:04:48.470087+00:00,15.99,USD,15.99
351,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_2,2023-01-19 17:21:50.160833+00:00,6.99,USD,6.99
352,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_1,2023-01-23 00:36:53.025999+00:00,1.99,USD,1.99
353,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_3,2023-01-25 01:20:52.505561+00:00,15.99,USD,15.99
354,6003692,2023-01-12 01:21:09.179941+01:00,US,bundle_pack_2,2023-02-02 02:45:07.746543+00:00,6.99,USD,6.99
355,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-01 18:34:03.915846+00:00,6.99,USD,6.99
356,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-10 05:44:30.118484+00:00,6.99,USD,6.99
357,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_1,2023-01-10 21:34:00.417182+00:00,0.99,USD,0.99
358,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-19 23:44:20.839620+00:00,6.99,USD,6.99
359,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_1,2023-01-20 00:20:43.667666+00:00,0.99,USD,0.99
360,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-24 02:17:03.052441+00:00,6.99,USD,6.99
361,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-24 16:14:56.627380+00:00,6.99,USD,6.99
362,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-24 20:49:52.362159+00:00,6.99,USD,6.99
363,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-01-24 21:06:45.141837+00:00,4.99,USD,4.99
364,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-01-27 18:40:08.253915+00:00,6.99,USD,6.99
365,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_3,2023-01-27 22:00:55.036032+00:00,9.99,USD,9.99
366,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-01-28 01:43:55.250691+00:00,4.99,USD,4.99
367,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-01-29 20:37:36.649208+00:00,4.99,USD,4.99
368,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-01-29 20:56:22.018250+00:00,4.99,USD,4.99
369,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_3,2023-02-01 02:38:29.298246+00:00,9.99,USD,9.99
370,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-02-01 03:34:04.545873+00:00,4.99,USD,4.99
371,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-03 21:14:23.086615+00:00,6.99,USD,6.99
372,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-06 20:47:15.390027+00:00,6.99,USD,6.99
373,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_1,2023-02-07 23:57:12.787351+00:00,1.99,USD,1.99
374,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-07 23:57:35.912747+00:00,6.99,USD,6.99
375,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_1,2023-02-08 02:42:16.987669+00:00,0.99,USD,0.99
376,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-11 20:59:29.268894+00:00,6.99,USD,6.99
377,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-11 23:22:53.372070+00:00,6.99,USD,6.99
378,1507884,2021-04-13 01:05:27.393719+02:00,US,bundle_pack_2,2023-02-12 17:02:31.585927+00:00,6.99,USD,6.99
379,1507884,2021-04-13 01:05:27.393719+02:00,US,coin_pack_2,2023-02-12 17:46:42.366224+00:00,4.99,USD,4.99
380,3214549,2022-01-15 03:28:44.392659+01:00,GB,coin_pack_1,2023-02-02 01:43:28.258656+00:00,0.69,GBP,0.8346437643643401
381,3214549,2022-01-15 03:28:44.392659+01:00,GB,coin_pack_1,2023-01-08 01:45:56.263373+00:00,0.69,GBP,0.8346437643643401
382,5811496,2022-12-18 08:14:28.327987+01:00,US,piggy_bank,2023-01-03 04:27:34.201264+00:00,1.49,USD,1.49
383,5811496,2022-12-18 08:14:28.327987+01:00,US,bundle_pack_2,2023-01-03 04:47:53.030130+00:00,2.99,USD,2.99
384,6188096,2023-01-29 22:05:22.669818+01:00,US,bundle_pack_5,2023-01-31 20:29:18.445877+00:00,54.99,USD,54.99
385,6188096,2023-01-29 22:05:22.669818+01:00,US,personal_offer_starter_big_bundle,2023-02-01 20:22:30.782436+00:00,7.99,USD,7.99
386,6300734,2023-02-11 17:49:49.219811+01:00,US,personal_offer_low_coin,2023-02-11 22:46:03.745723+00:00,4.99,USD,4.99
387,6300734,2023-02-11 17:49:49.219811+01:00,US,bundle_pack_2,2023-02-12 13:11:28.537561+00:00,6.99,USD,6.99
388,6300734,2023-02-11 17:49:49.219811+01:00,US,personal_offer_starter_pack,2023-02-12 21:37:30.955617+00:00,3.99,USD,3.99
389,5640183,2022-11-20 19:56:59.082937+01:00,US,bundle_pack_3,2023-01-03 01:39:42.368453+00:00,15.99,USD,15.99
390,5640183,2022-11-20 19:56:59.082937+01:00,US,bundle_pack_4,2023-01-04 01:30:04.679967+00:00,31.99,USD,31.99
391,6070686,2023-01-18 01:31:11.673013+01:00,US,personal_offer_starter_big_bundle,2023-01-20 22:38:10.907944+00:00,7.99,USD,7.99
392,6070686,2023-01-18 01:31:11.673013+01:00,US,coin_pack_2,2023-01-20 23:59:46.100437+00:00,4.99,USD,4.99
393,6070686,2023-01-18 01:31:11.673013+01:00,US,coin_pack_2,2023-01-21 01:32:40.524620+00:00,4.99,USD,4.99
394,6070686,2023-01-18 01:31:11.673013+01:00,US,bundle_pack_3,2023-01-21 02:01:35.575205+00:00,15.99,USD,15.99
395,6070686,2023-01-18 01:31:11.673013+01:00,US,bundle_pack_3,2023-02-01 23:42:38.801668+00:00,15.99,USD,15.99
396,5971031,2023-01-07 21:07:43.130944+01:00,US,bundle_pack_1,2023-02-05 23:51:17.051320+00:00,1.49,USD,1.49
397,5804479,2022-12-17 00:33:23.325023+01:00,US,bundle_pack_1,2023-01-03 01:59:21.033286+00:00,1.99,USD,1.99
398,5804479,2022-12-17 00:33:23.325023+01:00,US,bundle_pack_1,2023-01-23 04:41:44.040071+00:00,1.99,USD,1.99
399,5804479,2022-12-17 00:33:23.325023+01:00,US,coin_pack_1,2023-01-23 04:51:51.514125+00:00,0.99,USD,0.99
400,5185797,2022-09-22 17:06:14.959057+02:00,CA,bundle_pack_1,2023-01-21 19:45:06.583768+00:00,2.79,CAD,2.0316027088036117
401,5185797,2022-09-22 17:06:14.959057+02:00,CA,personal_offer_low_coin,2023-01-21 19:46:00.794965+00:00,6.99,CAD,5.0899293672176515
402,5185797,2022-09-22 17:06:14.959057+02:00,CA,coin_pack_1,2023-02-05 02:37:11.161142+00:00,1.39,CAD,1.0121604893322653
